id,__run_id,__done,msg_type,msg_interval,msg_size,exec_time,cli
1543,run_102_repetition_4,DONE,Imu,0.2,1,120,1
1544,run_103_repetition_4,DONE,Imu,0.2,1,120,2
1545,run_104_repetition_4,DONE,Imu,0.2,2,120,1
1546,run_105_repetition_4,DONE,Imu,0.2,2,120,2
1547,run_106_repetition_4,DONE,Imu,0.2,3,120,1
1548,run_107_repetition_4,DONE,Imu,0.2,3,120,2
1549,run_108_repetition_4,DONE,Imu,0.5,1,120,1
1550,run_109_repetition_4,DONE,Imu,0.5,1,120,2
1551,run_110_repetition_4,DONE,Imu,0.5,2,120,1
1552,run_111_repetition_4,DONE,Imu,0.5,2,120,2
1553,run_112_repetition_4,DONE,Imu,0.5,3,120,1
1554,run_113_repetition_4,DONE,Imu,0.5,3,120,2
1555,run_114_repetition_4,DONE,Imu,1.0,1,120,1
1556,run_115_repetition_4,DONE,Imu,1.0,1,120,2
1557,run_116_repetition_4,DONE,Imu,1.0,2,120,1
1558,run_117_repetition_4,DONE,Imu,1.0,2,120,2
1559,run_118_repetition_4,DONE,Imu,1.0,3,120,1
1560,run_119_repetition_4,DONE,Imu,1.0,3,120,2
1562,run_121_repetition_4,DONE,String,0.1,1,120,2
1564,run_123_repetition_4,DONE,String,0.1,2,120,2
1566,run_125_repetition_4,DONE,String,0.1,3,120,2
1568,run_127_repetition_4,DONE,String,0.2,1,120,2
1570,run_129_repetition_4,DONE,String,0.2,2,120,2
1572,run_131_repetition_4,DONE,String,0.2,3,120,2
1574,run_133_repetition_4,DONE,String,0.5,1,120,2
1576,run_135_repetition_4,DONE,String,0.5,2,120,2
1578,run_137_repetition_4,DONE,String,0.5,3,120,2
1580,run_139_repetition_4,DONE,String,1.0,1,120,2
1582,run_141_repetition_4,DONE,String,1.0,2,120,2
1584,run_143_repetition_4,DONE,String,1.0,3,120,2
1585,run_144_repetition_4,DONE,PoseStamped,0.1,1,120,1
1586,run_145_repetition_4,DONE,PoseStamped,0.1,1,120,2
1587,run_146_repetition_4,DONE,PoseStamped,0.1,2,120,1
1588,run_147_repetition_4,DONE,PoseStamped,0.1,2,120,2
1589,run_148_repetition_4,DONE,PoseStamped,0.1,3,120,1
1590,run_149_repetition_4,DONE,PoseStamped,0.1,3,120,2
1591,run_150_repetition_4,DONE,PoseStamped,0.2,1,120,1
1592,run_151_repetition_4,DONE,PoseStamped,0.2,1,120,2
1593,run_152_repetition_4,DONE,PoseStamped,0.2,2,120,1
1594,run_153_repetition_4,DONE,PoseStamped,0.2,2,120,2
1595,run_154_repetition_4,DONE,PoseStamped,0.2,3,120,1
1596,run_155_repetition_4,DONE,PoseStamped,0.2,3,120,2
1597,run_156_repetition_4,DONE,PoseStamped,0.5,1,120,1
1598,run_157_repetition_4,DONE,PoseStamped,0.5,1,120,2
1599,run_158_repetition_4,DONE,PoseStamped,0.5,2,120,1
1600,run_159_repetition_4,DONE,PoseStamped,0.5,2,120,2
1601,run_160_repetition_4,DONE,PoseStamped,0.5,3,120,1
1602,run_161_repetition_4,DONE,PoseStamped,0.5,3,120,2
1603,run_162_repetition_4,DONE,PoseStamped,1.0,1,120,1
1604,run_163_repetition_4,DONE,PoseStamped,1.0,1,120,2
1605,run_164_repetition_4,DONE,PoseStamped,1.0,2,120,1
1606,run_165_repetition_4,DONE,PoseStamped,1.0,2,120,2
1607,run_166_repetition_4,DONE,PoseStamped,1.0,3,120,1
1608,run_167_repetition_4,DONE,PoseStamped,1.0,3,120,2
1609,run_168_repetition_4,DONE,LaserScan,0.1,1,120,1
1610,run_169_repetition_4,DONE,LaserScan,0.1,1,120,2
1611,run_170_repetition_4,DONE,LaserScan,0.1,2,120,1
1612,run_171_repetition_4,DONE,LaserScan,0.1,2,120,2
1613,run_172_repetition_4,DONE,LaserScan,0.1,3,120,1
1614,run_173_repetition_4,DONE,LaserScan,0.1,3,120,2
1615,run_174_repetition_4,DONE,LaserScan,0.2,1,120,1
1616,run_175_repetition_4,DONE,LaserScan,0.2,1,120,2
1617,run_176_repetition_4,DONE,LaserScan,0.2,2,120,1
1618,run_177_repetition_4,DONE,LaserScan,0.2,2,120,2
1619,run_178_repetition_4,DONE,LaserScan,0.2,3,120,1
1620,run_179_repetition_4,DONE,LaserScan,0.2,3,120,2
1621,run_180_repetition_4,DONE,LaserScan,0.5,1,120,1
1622,run_181_repetition_4,DONE,LaserScan,0.5,1,120,2
1623,run_182_repetition_4,DONE,LaserScan,0.5,2,120,1
1624,run_183_repetition_4,DONE,LaserScan,0.5,2,120,2
1625,run_184_repetition_4,DONE,LaserScan,0.5,3,120,1
1626,run_185_repetition_4,DONE,LaserScan,0.5,3,120,2
1627,run_186_repetition_4,DONE,LaserScan,1.0,1,120,1
1628,run_187_repetition_4,DONE,LaserScan,1.0,1,120,2
1629,run_188_repetition_4,DONE,LaserScan,1.0,2,120,1
1630,run_189_repetition_4,DONE,LaserScan,1.0,2,120,2
1631,run_190_repetition_4,DONE,LaserScan,1.0,3,120,1
1632,run_191_repetition_4,DONE,LaserScan,1.0,3,120,2
1634,run_193_repetition_4,DONE,Float64,0.1,1,120,2
1636,run_195_repetition_4,DONE,Float64,0.1,2,120,2
1638,run_197_repetition_4,DONE,Float64,0.1,3,120,2
1640,run_199_repetition_4,DONE,Float64,0.2,1,120,2
1642,run_201_repetition_4,DONE,Float64,0.2,2,120,2
1644,run_203_repetition_4,DONE,Float64,0.2,3,120,2
1646,run_205_repetition_4,DONE,Float64,0.5,1,120,2
1648,run_207_repetition_4,DONE,Float64,0.5,2,120,2
1650,run_209_repetition_4,DONE,Float64,0.5,3,120,2
1652,run_211_repetition_4,DONE,Float64,1.0,1,120,2
1654,run_213_repetition_4,DONE,Float64,1.0,2,120,2
1656,run_215_repetition_4,DONE,Float64,1.0,3,120,2
1658,run_217_repetition_4,DONE,Float32,0.1,1,120,2
1660,run_219_repetition_4,DONE,Float32,0.1,2,120,2
1662,run_221_repetition_4,DONE,Float32,0.1,3,120,2
1664,run_223_repetition_4,DONE,Float32,0.2,1,120,2
1666,run_225_repetition_4,DONE,Float32,0.2,2,120,2
1668,run_227_repetition_4,DONE,Float32,0.2,3,120,2
1670,run_229_repetition_4,DONE,Float32,0.5,1,120,2
1672,run_231_repetition_4,DONE,Float32,0.5,2,120,2
1674,run_233_repetition_4,DONE,Float32,0.5,3,120,2
1676,run_235_repetition_4,DONE,Float32,1.0,1,120,2
1678,run_237_repetition_4,DONE,Float32,1.0,2,120,2
1680,run_239_repetition_4,DONE,Float32,1.0,3,120,2
1682,run_241_repetition_4,TODO,Vector3Stamped,0.1,1,120,2
1684,run_243_repetition_4,TODO,Vector3Stamped,0.1,2,120,2
1686,run_245_repetition_4,TODO,Vector3Stamped,0.1,3,120,2
1688,run_247_repetition_4,TODO,Vector3Stamped,0.2,1,120,2
1690,run_249_repetition_4,TODO,Vector3Stamped,0.2,2,120,2
1692,run_251_repetition_4,TODO,Vector3Stamped,0.2,3,120,2
1694,run_253_repetition_4,TODO,Vector3Stamped,0.5,1,120,2
1696,run_255_repetition_4,TODO,Vector3Stamped,0.5,2,120,2
1698,run_257_repetition_4,TODO,Vector3Stamped,0.5,3,120,2
1700,run_259_repetition_4,TODO,Vector3Stamped,1.0,1,120,2
1702,run_261_repetition_4,TODO,Vector3Stamped,1.0,2,120,2
1704,run_263_repetition_4,TODO,Vector3Stamped,1.0,3,120,2
1705,run_264_repetition_4,DONE,Float64MultiArray,0.1,1,120,1
1706,run_265_repetition_4,DONE,Float64MultiArray,0.1,1,120,2
1707,run_266_repetition_4,DONE,Float64MultiArray,0.1,2,120,1
1708,run_267_repetition_4,DONE,Float64MultiArray,0.1,2,120,2
1709,run_268_repetition_4,DONE,Float64MultiArray,0.1,3,120,1
1710,run_269_repetition_4,DONE,Float64MultiArray,0.1,3,120,2
1711,run_270_repetition_4,DONE,Float64MultiArray,0.2,1,120,1
1712,run_271_repetition_4,DONE,Float64MultiArray,0.2,1,120,2
1713,run_272_repetition_4,DONE,Float64MultiArray,0.2,2,120,1
1714,run_273_repetition_4,DONE,Float64MultiArray,0.2,2,120,2
1715,run_274_repetition_4,DONE,Float64MultiArray,0.2,3,120,1
1716,run_275_repetition_4,DONE,Float64MultiArray,0.2,3,120,2
1717,run_276_repetition_4,DONE,Float64MultiArray,0.5,1,120,1
1718,run_277_repetition_4,DONE,Float64MultiArray,0.5,1,120,2
1719,run_278_repetition_4,DONE,Float64MultiArray,0.5,2,120,1
1720,run_279_repetition_4,DONE,Float64MultiArray,0.5,2,120,2
1721,run_280_repetition_4,DONE,Float64MultiArray,0.5,3,120,1
1722,run_281_repetition_4,DONE,Float64MultiArray,0.5,3,120,2
1723,run_282_repetition_4,DONE,Float64MultiArray,1.0,1,120,1
1724,run_283_repetition_4,DONE,Float64MultiArray,1.0,1,120,2
1725,run_284_repetition_4,DONE,Float64MultiArray,1.0,2,120,1
1726,run_285_repetition_4,DONE,Float64MultiArray,1.0,2,120,2
1727,run_286_repetition_4,DONE,Float64MultiArray,1.0,3,120,1
1728,run_287_repetition_4,DONE,Float64MultiArray,1.0,3,120,2
1729,run_288_repetition_4,TODO,TwistStamped,0.1,1,120,1
1730,run_289_repetition_4,TODO,TwistStamped,0.1,1,120,2
1731,run_290_repetition_4,TODO,TwistStamped,0.1,2,120,1
1732,run_291_repetition_4,TODO,TwistStamped,0.1,2,120,2
1733,run_292_repetition_4,TODO,TwistStamped,0.1,3,120,1
1734,run_293_repetition_4,TODO,TwistStamped,0.1,3,120,2
1735,run_294_repetition_4,TODO,TwistStamped,0.2,1,120,1
1736,run_295_repetition_4,TODO,TwistStamped,0.2,1,120,2
1737,run_296_repetition_4,TODO,TwistStamped,0.2,2,120,1
1738,run_297_repetition_4,TODO,TwistStamped,0.2,2,120,2
1739,run_298_repetition_4,TODO,TwistStamped,0.2,3,120,1
1740,run_299_repetition_4,TODO,TwistStamped,0.2,3,120,2
1741,run_300_repetition_4,TODO,TwistStamped,0.5,1,120,1
1742,run_301_repetition_4,TODO,TwistStamped,0.5,1,120,2
1743,run_302_repetition_4,TODO,TwistStamped,0.5,2,120,1
1744,run_303_repetition_4,TODO,TwistStamped,0.5,2,120,2
1745,run_304_repetition_4,TODO,TwistStamped,0.5,3,120,1
1746,run_305_repetition_4,TODO,TwistStamped,0.5,3,120,2
1747,run_306_repetition_4,TODO,TwistStamped,1.0,1,120,1
1748,run_307_repetition_4,TODO,TwistStamped,1.0,1,120,2
1749,run_308_repetition_4,TODO,TwistStamped,1.0,2,120,1
1750,run_309_repetition_4,TODO,TwistStamped,1.0,2,120,2
1751,run_310_repetition_4,TODO,TwistStamped,1.0,3,120,1
1752,run_311_repetition_4,TODO,TwistStamped,1.0,3,120,2
1753,run_312_repetition_4,DONE,PoseWithCovarianceStamped,0.1,1,120,1
1754,run_313_repetition_4,DONE,PoseWithCovarianceStamped,0.1,1,120,2
1755,run_314_repetition_4,DONE,PoseWithCovarianceStamped,0.1,2,120,1
1756,run_315_repetition_4,DONE,PoseWithCovarianceStamped,0.1,2,120,2
1757,run_316_repetition_4,DONE,PoseWithCovarianceStamped,0.1,3,120,1
1758,run_317_repetition_4,DONE,PoseWithCovarianceStamped,0.1,3,120,2
1759,run_318_repetition_4,DONE,PoseWithCovarianceStamped,0.2,1,120,1
1760,run_319_repetition_4,DONE,PoseWithCovarianceStamped,0.2,1,120,2
1761,run_320_repetition_4,DONE,PoseWithCovarianceStamped,0.2,2,120,1
1762,run_321_repetition_4,DONE,PoseWithCovarianceStamped,0.2,2,120,2
1763,run_322_repetition_4,DONE,PoseWithCovarianceStamped,0.2,3,120,1
1764,run_323_repetition_4,DONE,PoseWithCovarianceStamped,0.2,3,120,2
1765,run_324_repetition_4,DONE,PoseWithCovarianceStamped,0.5,1,120,1
1766,run_325_repetition_4,DONE,PoseWithCovarianceStamped,0.5,1,120,2
1767,run_326_repetition_4,DONE,PoseWithCovarianceStamped,0.5,2,120,1
1768,run_327_repetition_4,DONE,PoseWithCovarianceStamped,0.5,2,120,2
1769,run_328_repetition_4,DONE,PoseWithCovarianceStamped,0.5,3,120,1
1770,run_329_repetition_4,DONE,PoseWithCovarianceStamped,0.5,3,120,2
1771,run_330_repetition_4,DONE,PoseWithCovarianceStamped,1.0,1,120,1
1772,run_331_repetition_4,DONE,PoseWithCovarianceStamped,1.0,1,120,2
1773,run_332_repetition_4,DONE,PoseWithCovarianceStamped,1.0,2,120,1
1774,run_333_repetition_4,DONE,PoseWithCovarianceStamped,1.0,2,120,2
1775,run_334_repetition_4,DONE,PoseWithCovarianceStamped,1.0,3,120,1
1776,run_335_repetition_4,DONE,PoseWithCovarianceStamped,1.0,3,120,2
1778,run_337_repetition_4,DONE,Int32,0.1,1,120,2
1780,run_339_repetition_4,DONE,Int32,0.1,2,120,2
1782,run_341_repetition_4,DONE,Int32,0.1,3,120,2
1784,run_343_repetition_4,DONE,Int32,0.2,1,120,2
1786,run_345_repetition_4,DONE,Int32,0.2,2,120,2
1788,run_347_repetition_4,DONE,Int32,0.2,3,120,2
1790,run_349_repetition_4,DONE,Int32,0.5,1,120,2
1792,run_351_repetition_4,DONE,Int32,0.5,2,120,2
1794,run_353_repetition_4,DONE,Int32,0.5,3,120,2
1796,run_355_repetition_4,DONE,Int32,1.0,1,120,2
1798,run_357_repetition_4,DONE,Int32,1.0,2,120,2
1800,run_359_repetition_4,DONE,Int32,1.0,3,120,2
1802,run_1_repetition_5,DONE,Image,0.1,1,120,2
1804,run_3_repetition_5,DONE,Image,0.1,2,120,2
1806,run_5_repetition_5,DONE,Image,0.1,3,120,2
1808,run_7_repetition_5,DONE,Image,0.2,1,120,2
1810,run_9_repetition_5,DONE,Image,0.2,2,120,2
1812,run_11_repetition_5,DONE,Image,0.2,3,120,2
1814,run_13_repetition_5,DONE,Image,0.5,1,120,2
1816,run_15_repetition_5,DONE,Image,0.5,2,120,2
1818,run_17_repetition_5,DONE,Image,0.5,3,120,2
1820,run_19_repetition_5,DONE,Image,1.0,1,120,2
1822,run_21_repetition_5,DONE,Image,1.0,2,120,2
1824,run_23_repetition_5,DONE,Image,1.0,3,120,2
1826,run_25_repetition_5,DONE,Twist,0.1,1,120,2
1828,run_27_repetition_5,DONE,Twist,0.1,2,120,2
1830,run_29_repetition_5,DONE,Twist,0.1,3,120,2
1832,run_31_repetition_5,DONE,Twist,0.2,1,120,2
1834,run_33_repetition_5,DONE,Twist,0.2,2,120,2
1836,run_35_repetition_5,DONE,Twist,0.2,3,120,2
1838,run_37_repetition_5,DONE,Twist,0.5,1,120,2
1840,run_39_repetition_5,DONE,Twist,0.5,2,120,2
1842,run_41_repetition_5,DONE,Twist,0.5,3,120,2
1844,run_43_repetition_5,DONE,Twist,1.0,1,120,2
1846,run_45_repetition_5,DONE,Twist,1.0,2,120,2
1848,run_47_repetition_5,DONE,Twist,1.0,3,120,2
1849,run_48_repetition_5,DONE,JointState,0.1,1,120,1
1850,run_49_repetition_5,DONE,JointState,0.1,1,120,2
1851,run_50_repetition_5,DONE,JointState,0.1,2,120,1
1852,run_51_repetition_5,DONE,JointState,0.1,2,120,2
1853,run_52_repetition_5,DONE,JointState,0.1,3,120,1
1854,run_53_repetition_5,DONE,JointState,0.1,3,120,2
1855,run_54_repetition_5,DONE,JointState,0.2,1,120,1
1856,run_55_repetition_5,DONE,JointState,0.2,1,120,2
1857,run_56_repetition_5,DONE,JointState,0.2,2,120,1
1858,run_57_repetition_5,DONE,JointState,0.2,2,120,2
1859,run_58_repetition_5,DONE,JointState,0.2,3,120,1
1860,run_59_repetition_5,DONE,JointState,0.2,3,120,2
1861,run_60_repetition_5,DONE,JointState,0.5,1,120,1
1862,run_61_repetition_5,DONE,JointState,0.5,1,120,2
1863,run_62_repetition_5,DONE,JointState,0.5,2,120,1
1864,run_63_repetition_5,DONE,JointState,0.5,2,120,2
1865,run_64_repetition_5,DONE,JointState,0.5,3,120,1
1866,run_65_repetition_5,DONE,JointState,0.5,3,120,2
1867,run_66_repetition_5,DONE,JointState,1.0,1,120,1
1868,run_67_repetition_5,DONE,JointState,1.0,1,120,2
1869,run_68_repetition_5,DONE,JointState,1.0,2,120,1
1870,run_69_repetition_5,DONE,JointState,1.0,2,120,2
1871,run_70_repetition_5,DONE,JointState,1.0,3,120,1
1872,run_71_repetition_5,DONE,JointState,1.0,3,120,2
1873,run_72_repetition_5,DONE,PointCloud2,0.1,1,120,1
1874,run_73_repetition_5,DONE,PointCloud2,0.1,1,120,2
1875,run_74_repetition_5,DONE,PointCloud2,0.1,2,120,1
1876,run_75_repetition_5,DONE,PointCloud2,0.1,2,120,2
1877,run_76_repetition_5,DONE,PointCloud2,0.1,3,120,1
1878,run_77_repetition_5,DONE,PointCloud2,0.1,3,120,2
1879,run_78_repetition_5,DONE,PointCloud2,0.2,1,120,1
1880,run_79_repetition_5,DONE,PointCloud2,0.2,1,120,2
1881,run_80_repetition_5,DONE,PointCloud2,0.2,2,120,1
1882,run_81_repetition_5,DONE,PointCloud2,0.2,2,120,2
1883,run_82_repetition_5,DONE,PointCloud2,0.2,3,120,1
1884,run_83_repetition_5,DONE,PointCloud2,0.2,3,120,2
1885,run_84_repetition_5,DONE,PointCloud2,0.5,1,120,1
1886,run_85_repetition_5,DONE,PointCloud2,0.5,1,120,2
1887,run_86_repetition_5,DONE,PointCloud2,0.5,2,120,1
1888,run_87_repetition_5,DONE,PointCloud2,0.5,2,120,2
1889,run_88_repetition_5,DONE,PointCloud2,0.5,3,120,1
1890,run_89_repetition_5,DONE,PointCloud2,0.5,3,120,2
1891,run_90_repetition_5,DONE,PointCloud2,1.0,1,120,1
1892,run_91_repetition_5,DONE,PointCloud2,1.0,1,120,2
1893,run_92_repetition_5,DONE,PointCloud2,1.0,2,120,1
1894,run_93_repetition_5,DONE,PointCloud2,1.0,2,120,2
1895,run_94_repetition_5,DONE,PointCloud2,1.0,3,120,1
1896,run_95_repetition_5,DONE,PointCloud2,1.0,3,120,2
1897,run_96_repetition_5,DONE,Imu,0.1,1,120,1
1898,run_97_repetition_5,DONE,Imu,0.1,1,120,2
1899,run_98_repetition_5,DONE,Imu,0.1,2,120,1
1900,run_99_repetition_5,DONE,Imu,0.1,2,120,2
1901,run_100_repetition_5,DONE,Imu,0.1,3,120,1
1902,run_101_repetition_5,DONE,Imu,0.1,3,120,2
1903,run_102_repetition_5,DONE,Imu,0.2,1,120,1
1904,run_103_repetition_5,DONE,Imu,0.2,1,120,2
1905,run_104_repetition_5,DONE,Imu,0.2,2,120,1
1906,run_105_repetition_5,DONE,Imu,0.2,2,120,2
1907,run_106_repetition_5,DONE,Imu,0.2,3,120,1
1908,run_107_repetition_5,DONE,Imu,0.2,3,120,2
1909,run_108_repetition_5,DONE,Imu,0.5,1,120,1
1910,run_109_repetition_5,DONE,Imu,0.5,1,120,2
1911,run_110_repetition_5,DONE,Imu,0.5,2,120,1
1912,run_111_repetition_5,DONE,Imu,0.5,2,120,2
1913,run_112_repetition_5,DONE,Imu,0.5,3,120,1
1914,run_113_repetition_5,DONE,Imu,0.5,3,120,2
1915,run_114_repetition_5,DONE,Imu,1.0,1,120,1
1916,run_115_repetition_5,DONE,Imu,1.0,1,120,2
1917,run_116_repetition_5,DONE,Imu,1.0,2,120,1
1918,run_117_repetition_5,DONE,Imu,1.0,2,120,2
1919,run_118_repetition_5,DONE,Imu,1.0,3,120,1
1920,run_119_repetition_5,DONE,Imu,1.0,3,120,2
1922,run_121_repetition_5,DONE,String,0.1,1,120,2
1924,run_123_repetition_5,DONE,String,0.1,2,120,2
1926,run_125_repetition_5,DONE,String,0.1,3,120,2
1928,run_127_repetition_5,DONE,String,0.2,1,120,2
1930,run_129_repetition_5,DONE,String,0.2,2,120,2
1932,run_131_repetition_5,DONE,String,0.2,3,120,2
1934,run_133_repetition_5,DONE,String,0.5,1,120,2
1936,run_135_repetition_5,DONE,String,0.5,2,120,2
1938,run_137_repetition_5,DONE,String,0.5,3,120,2
1940,run_139_repetition_5,DONE,String,1.0,1,120,2
1942,run_141_repetition_5,DONE,String,1.0,2,120,2
1944,run_143_repetition_5,DONE,String,1.0,3,120,2
1945,run_144_repetition_5,DONE,PoseStamped,0.1,1,120,1
1946,run_145_repetition_5,DONE,PoseStamped,0.1,1,120,2
1947,run_146_repetition_5,DONE,PoseStamped,0.1,2,120,1
1948,run_147_repetition_5,DONE,PoseStamped,0.1,2,120,2
1949,run_148_repetition_5,DONE,PoseStamped,0.1,3,120,1
1950,run_149_repetition_5,DONE,PoseStamped,0.1,3,120,2
1951,run_150_repetition_5,DONE,PoseStamped,0.2,1,120,1
1952,run_151_repetition_5,DONE,PoseStamped,0.2,1,120,2
1953,run_152_repetition_5,DONE,PoseStamped,0.2,2,120,1
1954,run_153_repetition_5,DONE,PoseStamped,0.2,2,120,2
1955,run_154_repetition_5,DONE,PoseStamped,0.2,3,120,1
1956,run_155_repetition_5,DONE,PoseStamped,0.2,3,120,2
1957,run_156_repetition_5,DONE,PoseStamped,0.5,1,120,1
1958,run_157_repetition_5,DONE,PoseStamped,0.5,1,120,2
1959,run_158_repetition_5,DONE,PoseStamped,0.5,2,120,1
1960,run_159_repetition_5,DONE,PoseStamped,0.5,2,120,2
1961,run_160_repetition_5,DONE,PoseStamped,0.5,3,120,1
1962,run_161_repetition_5,DONE,PoseStamped,0.5,3,120,2
1963,run_162_repetition_5,DONE,PoseStamped,1.0,1,120,1
1964,run_163_repetition_5,DONE,PoseStamped,1.0,1,120,2
1965,run_164_repetition_5,DONE,PoseStamped,1.0,2,120,1
1966,run_165_repetition_5,DONE,PoseStamped,1.0,2,120,2
1967,run_166_repetition_5,DONE,PoseStamped,1.0,3,120,1
1968,run_167_repetition_5,DONE,PoseStamped,1.0,3,120,2
1969,run_168_repetition_5,DONE,LaserScan,0.1,1,120,1
1970,run_169_repetition_5,DONE,LaserScan,0.1,1,120,2
1971,run_170_repetition_5,DONE,LaserScan,0.1,2,120,1
1972,run_171_repetition_5,DONE,LaserScan,0.1,2,120,2
1973,run_172_repetition_5,DONE,LaserScan,0.1,3,120,1
1974,run_173_repetition_5,DONE,LaserScan,0.1,3,120,2
1975,run_174_repetition_5,DONE,LaserScan,0.2,1,120,1
1976,run_175_repetition_5,DONE,LaserScan,0.2,1,120,2
1977,run_176_repetition_5,DONE,LaserScan,0.2,2,120,1
1978,run_177_repetition_5,DONE,LaserScan,0.2,2,120,2
1979,run_178_repetition_5,DONE,LaserScan,0.2,3,120,1
1980,run_179_repetition_5,DONE,LaserScan,0.2,3,120,2
1981,run_180_repetition_5,DONE,LaserScan,0.5,1,120,1
1982,run_181_repetition_5,DONE,LaserScan,0.5,1,120,2
1983,run_182_repetition_5,DONE,LaserScan,0.5,2,120,1
1984,run_183_repetition_5,DONE,LaserScan,0.5,2,120,2
1985,run_184_repetition_5,DONE,LaserScan,0.5,3,120,1
1986,run_185_repetition_5,DONE,LaserScan,0.5,3,120,2
1987,run_186_repetition_5,DONE,LaserScan,1.0,1,120,1
1988,run_187_repetition_5,DONE,LaserScan,1.0,1,120,2
1989,run_188_repetition_5,DONE,LaserScan,1.0,2,120,1
1990,run_189_repetition_5,DONE,LaserScan,1.0,2,120,2
1991,run_190_repetition_5,DONE,LaserScan,1.0,3,120,1
1992,run_191_repetition_5,DONE,LaserScan,1.0,3,120,2
1994,run_193_repetition_5,DONE,Float64,0.1,1,120,2
1996,run_195_repetition_5,DONE,Float64,0.1,2,120,2
1998,run_197_repetition_5,DONE,Float64,0.1,3,120,2
2000,run_199_repetition_5,DONE,Float64,0.2,1,120,2
2002,run_201_repetition_5,DONE,Float64,0.2,2,120,2
2004,run_203_repetition_5,DONE,Float64,0.2,3,120,2
2006,run_205_repetition_5,DONE,Float64,0.5,1,120,2
2008,run_207_repetition_5,DONE,Float64,0.5,2,120,2
2010,run_209_repetition_5,DONE,Float64,0.5,3,120,2
2012,run_211_repetition_5,DONE,Float64,1.0,1,120,2
2014,run_213_repetition_5,DONE,Float64,1.0,2,120,2
2016,run_215_repetition_5,DONE,Float64,1.0,3,120,2
2018,run_217_repetition_5,DONE,Float32,0.1,1,120,2
2020,run_219_repetition_5,DONE,Float32,0.1,2,120,2
2022,run_221_repetition_5,DONE,Float32,0.1,3,120,2
2024,run_223_repetition_5,DONE,Float32,0.2,1,120,2
2026,run_225_repetition_5,DONE,Float32,0.2,2,120,2
2028,run_227_repetition_5,DONE,Float32,0.2,3,120,2
2030,run_229_repetition_5,DONE,Float32,0.5,1,120,2
2032,run_231_repetition_5,DONE,Float32,0.5,2,120,2
2034,run_233_repetition_5,DONE,Float32,0.5,3,120,2
2036,run_235_repetition_5,DONE,Float32,1.0,1,120,2
2038,run_237_repetition_5,DONE,Float32,1.0,2,120,2
2040,run_239_repetition_5,DONE,Float32,1.0,3,120,2
2042,run_241_repetition_5,TODO,Vector3Stamped,0.1,1,120,2
2044,run_243_repetition_5,TODO,Vector3Stamped,0.1,2,120,2
2046,run_245_repetition_5,TODO,Vector3Stamped,0.1,3,120,2
2048,run_247_repetition_5,TODO,Vector3Stamped,0.2,1,120,2
2050,run_249_repetition_5,TODO,Vector3Stamped,0.2,2,120,2
2052,run_251_repetition_5,TODO,Vector3Stamped,0.2,3,120,2
2054,run_253_repetition_5,TODO,Vector3Stamped,0.5,1,120,2
2056,run_255_repetition_5,TODO,Vector3Stamped,0.5,2,120,2
2058,run_257_repetition_5,TODO,Vector3Stamped,0.5,3,120,2
2060,run_259_repetition_5,TODO,Vector3Stamped,1.0,1,120,2
2062,run_261_repetition_5,TODO,Vector3Stamped,1.0,2,120,2
2064,run_263_repetition_5,TODO,Vector3Stamped,1.0,3,120,2
2065,run_264_repetition_5,DONE,Float64MultiArray,0.1,1,120,1
2066,run_265_repetition_5,DONE,Float64MultiArray,0.1,1,120,2
2067,run_266_repetition_5,DONE,Float64MultiArray,0.1,2,120,1
2068,run_267_repetition_5,DONE,Float64MultiArray,0.1,2,120,2
2069,run_268_repetition_5,DONE,Float64MultiArray,0.1,3,120,1
2070,run_269_repetition_5,DONE,Float64MultiArray,0.1,3,120,2
2071,run_270_repetition_5,DONE,Float64MultiArray,0.2,1,120,1
2072,run_271_repetition_5,DONE,Float64MultiArray,0.2,1,120,2
2073,run_272_repetition_5,DONE,Float64MultiArray,0.2,2,120,1
2074,run_273_repetition_5,DONE,Float64MultiArray,0.2,2,120,2
2075,run_274_repetition_5,DONE,Float64MultiArray,0.2,3,120,1
2076,run_275_repetition_5,DONE,Float64MultiArray,0.2,3,120,2
2077,run_276_repetition_5,DONE,Float64MultiArray,0.5,1,120,1
2078,run_277_repetition_5,DONE,Float64MultiArray,0.5,1,120,2
2079,run_278_repetition_5,DONE,Float64MultiArray,0.5,2,120,1
2080,run_279_repetition_5,DONE,Float64MultiArray,0.5,2,120,2
2081,run_280_repetition_5,DONE,Float64MultiArray,0.5,3,120,1
2082,run_281_repetition_5,DONE,Float64MultiArray,0.5,3,120,2
2083,run_282_repetition_5,DONE,Float64MultiArray,1.0,1,120,1
2084,run_283_repetition_5,DONE,Float64MultiArray,1.0,1,120,2
2085,run_284_repetition_5,DONE,Float64MultiArray,1.0,2,120,1
2086,run_285_repetition_5,DONE,Float64MultiArray,1.0,2,120,2
2087,run_286_repetition_5,DONE,Float64MultiArray,1.0,3,120,1
2088,run_287_repetition_5,DONE,Float64MultiArray,1.0,3,120,2
2089,run_288_repetition_5,TODO,TwistStamped,0.1,1,120,1
2090,run_289_repetition_5,TODO,TwistStamped,0.1,1,120,2
2091,run_290_repetition_5,TODO,TwistStamped,0.1,2,120,1
2092,run_291_repetition_5,TODO,TwistStamped,0.1,2,120,2
2093,run_292_repetition_5,TODO,TwistStamped,0.1,3,120,1
2094,run_293_repetition_5,TODO,TwistStamped,0.1,3,120,2
